,PERMNO,date,TICKER,COMNAM,stock_return,SHROUT,RETX,market_return
4929,13788,2020-06-12,ZTS,ZOETIS INC,0.022967,474941,0.022967,0.013059
4930,15720,2020-06-12,EIX,EDISON INTERNATIONAL,0.013378,377941,0.013378,0.013059
4931,57665,2020-06-12,NKE,NIKE INC,0.013239,1240017,0.013239,0.013059
4932,13788,2020-06-15,ZTS,ZOETIS INC,-0.005743,474941,-0.005743,0.008464
4933,15720,2020-06-15,EIX,EDISON INTERNATIONAL,0.032656,377941,0.032656,0.008464
4934,57665,2020-06-15,NKE,NIKE INC,0.014622,1240017,0.014622,0.008464
4935,13788,2020-06-16,ZTS,ZOETIS INC,0.022056,474941,0.022056,0.018946
4936,15720,2020-06-16,EIX,EDISON INTERNATIONAL,0.017998,377941,0.017998,0.018946
4937,57665,2020-06-16,NKE,NIKE INC,0.012265,1240017,0.012265,0.018946
4938,13788,2020-06-17,ZTS,ZOETIS INC,0.004037,474941,0.004037,-0.003646
4939,15720,2020-06-17,EIX,EDISON INTERNATIONAL,-0.01041,377941,-0.01041,-0.003646
4940,57665,2020-06-17,NKE,NIKE INC,0.001716,1240017,0.001716,-0.003646
4941,13788,2020-06-18,ZTS,ZOETIS INC,0.004459,474941,0.004459,0.000805
4942,15720,2020-06-18,EIX,EDISON INTERNATIONAL,-0.017532,377941,-0.017532,0.000805
4943,57665,2020-06-18,NKE,NIKE INC,-0.007661,1240017,-0.007661,0.000805
4944,13788,2020-06-19,ZTS,ZOETIS INC,0.0,474941,0.0,-0.005284
4945,15720,2020-06-19,EIX,EDISON INTERNATIONAL,-0.054045,377941,-0.054045,-0.005284
4946,57665,2020-06-19,NKE,NIKE INC,-0.02712,1240017,-0.02712,-0.005284
4947,13788,2020-06-22,ZTS,ZOETIS INC,-0.003348,474941,-0.003348,0.006543
4948,15720,2020-06-22,EIX,EDISON INTERNATIONAL,0.002336,377941,0.002336,0.006543
4949,57665,2020-06-22,NKE,NIKE INC,0.038943,1240017,0.038943,0.006543
4950,13788,2020-06-23,ZTS,ZOETIS INC,0.008544,474941,0.008544,0.004316
4951,15720,2020-06-23,EIX,EDISON INTERNATIONAL,-0.000358,377941,-0.000358,0.004316
4952,57665,2020-06-23,NKE,NIKE INC,0.024219,1240017,0.024219,0.004316
4953,13788,2020-06-24,ZTS,ZOETIS INC,-0.027587,474941,-0.027587,-0.025571
4954,15720,2020-06-24,EIX,EDISON INTERNATIONAL,-0.025103,377941,-0.025103,-0.025571
4955,57665,2020-06-24,NKE,NIKE INC,-0.018053,1240017,-0.018053,-0.025571
4956,13788,2020-06-25,ZTS,ZOETIS INC,0.00752,474941,0.00752,0.010927
4957,15720,2020-06-25,EIX,EDISON INTERNATIONAL,0.009564,377941,0.009564,0.010927
4958,57665,2020-06-25,NKE,NIKE INC,0.013189,1240017,0.013189,0.010927
4959,13788,2020-06-26,ZTS,ZOETIS INC,-0.019585,474941,-0.019585,-0.024285
4960,15720,2020-06-26,EIX,EDISON INTERNATIONAL,-0.001275,377941,-0.001275,-0.024285
4961,57665,2020-06-26,NKE,NIKE INC,-0.076233,1240017,-0.076233,-0.024285
4962,13788,2020-06-29,ZTS,ZOETIS INC,-0.005126,474941,-0.005126,0.01474
4963,15720,2020-06-29,EIX,EDISON INTERNATIONAL,0.009486,377941,0.009486,0.01474
4964,57665,2020-06-29,NKE,NIKE INC,0.023487,1240017,0.023487,0.01474
4965,13788,2020-06-30,ZTS,ZOETIS INC,0.038339,474941,0.038339,0.015346
4966,15720,2020-06-30,EIX,EDISON INTERNATIONAL,-0.018612,377941,-0.018612,0.015346
4967,57665,2020-06-30,NKE,NIKE INC,0.022739,1240017,0.022739,0.015346
4968,13788,2020-07-01,ZTS,ZOETIS INC,0.001095,474941,0.001095,0.005266
4969,15720,2020-07-01,EIX,EDISON INTERNATIONAL,0.018781,377941,0.018781,0.005266
4970,57665,2020-07-01,NKE,NIKE INC,-0.006629,1240017,-0.006629,0.005266
4971,13788,2020-07-02,ZTS,ZOETIS INC,0.003426,474941,0.003426,0.004715
4972,15720,2020-07-02,EIX,EDISON INTERNATIONAL,0.015317,377941,0.003795,0.004715
4973,57665,2020-07-02,NKE,NIKE INC,0.010575,1240017,0.010575,0.004715
4974,13788,2020-07-06,ZTS,ZOETIS INC,0.006828,474941,0.006828,0.01607
4975,15720,2020-07-06,EIX,EDISON INTERNATIONAL,0.009183,377941,0.009183,0.01607
4976,57665,2020-07-06,NKE,NIKE INC,0.015442,1240017,0.015442,0.01607
4977,13788,2020-07-07,ZTS,ZOETIS INC,-0.001154,474941,-0.001154,-0.010446
4978,15720,2020-07-07,EIX,EDISON INTERNATIONAL,-0.028011,377941,-0.028011,-0.010446
4979,57665,2020-07-07,NKE,NIKE INC,-0.028814,1240017,-0.028814,-0.010446
4980,13788,2020-07-08,ZTS,ZOETIS INC,0.002673,474941,0.002673,0.007812
4981,15720,2020-07-08,EIX,EDISON INTERNATIONAL,-0.000367,377941,-0.000367,0.007812
4982,57665,2020-07-08,NKE,NIKE INC,0.018234,1240017,0.018234,0.007812
4983,13788,2020-07-09,ZTS,ZOETIS INC,-0.008141,474941,-0.008141,-0.00493
4984,15720,2020-07-09,EIX,EDISON INTERNATIONAL,-0.009732,377941,-0.009732,-0.00493
4985,57665,2020-07-09,NKE,NIKE INC,-0.018717,1240017,-0.018717,-0.00493
4986,13788,2020-07-10,ZTS,ZOETIS INC,-0.004213,474941,-0.004213,0.0106
4987,15720,2020-07-10,EIX,EDISON INTERNATIONAL,0.02596,377941,0.02596,0.0106
4988,57665,2020-07-10,NKE,NIKE INC,0.01031,1240017,0.01031,0.0106
4989,13788,2020-07-13,ZTS,ZOETIS INC,0.008826,474941,0.008826,-0.00953
4990,15720,2020-07-13,EIX,EDISON INTERNATIONAL,0.011748,377941,0.011748,-0.00953
4991,57665,2020-07-13,NKE,NIKE INC,-0.015614,1240017,-0.015614,-0.00953
4992,13788,2020-07-14,ZTS,ZOETIS INC,0.015111,474941,0.015111,0.013302
4993,15720,2020-07-14,EIX,EDISON INTERNATIONAL,0.012326,377941,0.012326,0.013302
4994,57665,2020-07-14,NKE,NIKE INC,0.00311,1240017,0.00311,0.013302
4995,13788,2020-07-15,ZTS,ZOETIS INC,0.017949,474941,0.017949,0.008938
4996,15720,2020-07-15,EIX,EDISON INTERNATIONAL,-0.024528,377941,-0.024528,0.008938
4997,57665,2020-07-15,NKE,NIKE INC,0.018396,1240017,0.018396,0.008938
4998,13788,2020-07-16,ZTS,ZOETIS INC,0.001539,474941,0.00014,-0.003355
4999,15720,2020-07-16,EIX,EDISON INTERNATIONAL,0.014653,377941,0.014653,-0.003355
5000,57665,2020-07-16,NKE,NIKE INC,-0.01299,1240017,-0.01299,-0.003355
5001,13788,2020-07-17,ZTS,ZOETIS INC,0.012033,474941,0.012033,0.002691
5002,15720,2020-07-17,EIX,EDISON INTERNATIONAL,0.004814,377941,0.004814,0.002691
5003,57665,2020-07-17,NKE,NIKE INC,-0.010076,1240017,-0.010076,0.002691
5004,13788,2020-07-20,ZTS,ZOETIS INC,0.009056,474941,0.009056,0.008785
5005,15720,2020-07-20,EIX,EDISON INTERNATIONAL,-0.026082,377941,-0.026082,0.008785
5006,57665,2020-07-20,NKE,NIKE INC,-0.006543,1240017,-0.006543,0.008785
5007,13788,2020-07-21,ZTS,ZOETIS INC,-0.006577,474941,-0.006577,0.001624
5008,15720,2020-07-21,EIX,EDISON INTERNATIONAL,0.019311,377941,0.019311,0.001624
5009,57665,2020-07-21,NKE,NIKE INC,0.028332,1240017,0.028332,0.001624
5010,13788,2020-07-22,ZTS,ZOETIS INC,0.00069,474941,0.00069,0.005591
5011,15720,2020-07-22,EIX,EDISON INTERNATIONAL,0.013584,377941,0.013584,0.005591
5012,57665,2020-07-22,NKE,NIKE INC,0.005592,1240017,0.005592,0.005591
5013,13788,2020-07-23,ZTS,ZOETIS INC,-0.007167,474941,-0.007167,-0.012421
5014,15720,2020-07-23,EIX,EDISON INTERNATIONAL,-0.000882,377941,-0.000882,-0.012421
5015,57665,2020-07-23,NKE,NIKE INC,-0.006167,1240017,-0.006167,-0.012421
5016,13788,2020-07-24,ZTS,ZOETIS INC,0.001041,474941,0.001041,-0.006038
5017,15720,2020-07-24,EIX,EDISON INTERNATIONAL,-0.011295,377941,-0.011295,-0.006038
5018,57665,2020-07-24,NKE,NIKE INC,0.001322,1240017,0.001322,-0.006038
5019,13788,2020-07-27,ZTS,ZOETIS INC,0.018721,474941,0.018721,0.007415
5020,15720,2020-07-27,EIX,EDISON INTERNATIONAL,-0.051053,377941,-0.051053,0.007415
5021,57665,2020-07-27,NKE,NIKE INC,-0.012395,1240017,-0.012395,0.007415
5022,13788,2020-07-28,ZTS,ZOETIS INC,-0.006398,474941,-0.006398,-0.006553
5023,15720,2020-07-28,EIX,EDISON INTERNATIONAL,0.036682,377941,0.036682,-0.006553
5024,57665,2020-07-28,NKE,NIKE INC,-0.00967,1240017,-0.00967,-0.006553
5025,13788,2020-07-29,ZTS,ZOETIS INC,0.011029,474941,0.011029,0.012316
5026,15720,2020-07-29,EIX,EDISON INTERNATIONAL,-0.024134,377941,-0.024134,0.012316
5027,57665,2020-07-29,NKE,NIKE INC,0.007271,1240017,0.007271,0.012316
5028,13788,2020-07-30,ZTS,ZOETIS INC,0.010299,474941,0.010299,-0.003576
5029,15720,2020-07-30,EIX,EDISON INTERNATIONAL,0.020268,377941,0.020268,-0.003576
5030,57665,2020-07-30,NKE,NIKE INC,-0.001547,1240017,-0.001547,-0.003576
5031,13788,2020-07-31,ZTS,ZOETIS INC,0.017236,474941,0.017236,0.007894
5032,15720,2020-07-31,EIX,EDISON INTERNATIONAL,0.01458,378221,0.01458,0.007894
5033,57665,2020-07-31,NKE,NIKE INC,0.008159,1244871,0.008159,0.007894
5034,13788,2020-08-03,ZTS,ZOETIS INC,0.018658,474941,0.018658,0.006842
5035,15720,2020-08-03,EIX,EDISON INTERNATIONAL,-0.031256,378221,-0.031256,0.006842
5036,57665,2020-08-03,NKE,NIKE INC,0.007376,1244871,0.007376,0.006842
5037,13788,2020-08-04,ZTS,ZOETIS INC,0.007313,474941,0.007313,0.003775
5038,15720,2020-08-04,EIX,EDISON INTERNATIONAL,0.014278,378221,0.014278,0.003775
5039,57665,2020-08-04,NKE,NIKE INC,-0.01017,1244871,-0.01017,0.003775
5040,13788,2020-08-05,ZTS,ZOETIS INC,0.013364,474941,0.013364,0.006357
5041,15720,2020-08-05,EIX,EDISON INTERNATIONAL,-0.019927,378221,-0.019927,0.006357
5042,57665,2020-08-05,NKE,NIKE INC,0.03709,1244871,0.03709,0.006357
5043,13788,2020-08-06,ZTS,ZOETIS INC,0.022889,474941,0.022889,0.006495
5044,15720,2020-08-06,EIX,EDISON INTERNATIONAL,0.00485,378221,0.00485,0.006495
5045,57665,2020-08-06,NKE,NIKE INC,-0.004854,1244871,-0.004854,0.006495
5046,13788,2020-08-07,ZTS,ZOETIS INC,-0.015186,474941,-0.015186,0.000845
5047,15720,2020-08-07,EIX,EDISON INTERNATIONAL,0.013737,378221,0.013737,0.000845
5048,57665,2020-08-07,NKE,NIKE INC,0.014037,1244871,0.014037,0.000845
5049,13788,2020-08-10,ZTS,ZOETIS INC,-0.004972,474941,-0.004972,0.002842
5050,15720,2020-08-10,EIX,EDISON INTERNATIONAL,-0.006592,378221,-0.006592,0.002842
5051,57665,2020-08-10,NKE,NIKE INC,0.034852,1244871,0.034852,0.002842
5052,13788,2020-08-11,ZTS,ZOETIS INC,-0.007338,474941,-0.007338,-0.00802
5053,15720,2020-08-11,EIX,EDISON INTERNATIONAL,-0.01235,378221,-0.01235,-0.00802
5054,57665,2020-08-11,NKE,NIKE INC,-0.002751,1244871,-0.002751,-0.00802
5055,13788,2020-08-12,ZTS,ZOETIS INC,0.015485,474941,0.015485,0.014106
5056,15720,2020-08-12,EIX,EDISON INTERNATIONAL,0.01773,378221,0.01773,0.014106
5057,57665,2020-08-12,NKE,NIKE INC,0.000951,1244871,0.000951,0.014106
5058,13788,2020-08-13,ZTS,ZOETIS INC,-0.003075,474941,-0.003075,-0.001655
5059,15720,2020-08-13,EIX,EDISON INTERNATIONAL,-0.016871,378221,-0.016871,-0.001655
5060,57665,2020-08-13,NKE,NIKE INC,0.012355,1244871,0.012355,-0.001655
5061,13788,2020-08-14,ZTS,ZOETIS INC,-0.011456,474941,-0.011456,-5.2e-05
5062,15720,2020-08-14,EIX,EDISON INTERNATIONAL,-0.017161,378221,-0.017161,-5.2e-05
5063,57665,2020-08-14,NKE,NIKE INC,-0.000845,1244871,-0.000845,-5.2e-05
5064,13788,2020-08-17,ZTS,ZOETIS INC,0.002356,474941,0.002356,0.002937
5065,15720,2020-08-17,EIX,EDISON INTERNATIONAL,-0.017271,378221,-0.017271,0.002937
5066,57665,2020-08-17,NKE,NIKE INC,-0.007235,1244871,-0.007235,0.002937
5067,13788,2020-08-18,ZTS,ZOETIS INC,0.017469,474941,0.017469,0.002708
5068,15720,2020-08-18,EIX,EDISON INTERNATIONAL,-0.005601,378221,-0.005601,0.002708
5069,57665,2020-08-18,NKE,NIKE INC,0.012398,1244871,0.012398,0.002708
5070,13788,2020-08-19,ZTS,ZOETIS INC,-0.009927,474941,-0.009927,-0.004358
5071,15720,2020-08-19,EIX,EDISON INTERNATIONAL,0.01476,378221,0.01476,-0.004358
5072,57665,2020-08-19,NKE,NIKE INC,0.013275,1244871,0.013275,-0.004358
5073,13788,2020-08-20,ZTS,ZOETIS INC,-0.000252,474941,-0.000252,0.003108
5074,15720,2020-08-20,EIX,EDISON INTERNATIONAL,-0.01933,378221,-0.01933,0.003108
5075,57665,2020-08-20,NKE,NIKE INC,-0.003506,1244871,-0.003506,0.003108
5076,13788,2020-08-21,ZTS,ZOETIS INC,-0.001072,474941,-0.001072,0.003508
5077,15720,2020-08-21,EIX,EDISON INTERNATIONAL,0.00039,378221,0.00039,0.003508
5078,57665,2020-08-21,NKE,NIKE INC,0.01611,1244871,0.01611,0.003508
5079,13788,2020-08-24,ZTS,ZOETIS INC,-0.010166,474941,-0.010166,0.01011
5080,15720,2020-08-24,EIX,EDISON INTERNATIONAL,0.021069,378221,0.021069,0.01011
5081,57665,2020-08-24,NKE,NIKE INC,0.018952,1244871,0.018952,0.01011
5082,13788,2020-08-25,ZTS,ZOETIS INC,0.01161,474941,0.01161,0.003522
5083,15720,2020-08-25,EIX,EDISON INTERNATIONAL,-0.006496,378221,-0.006496,0.003522
5084,57665,2020-08-25,NKE,NIKE INC,-0.002861,1244871,-0.002861,0.003522
5085,13788,2020-08-26,ZTS,ZOETIS INC,0.007441,474941,0.007441,0.010173
5086,15720,2020-08-26,EIX,EDISON INTERNATIONAL,-0.0175,378221,-0.0175,0.010173
5087,57665,2020-08-26,NKE,NIKE INC,0.000179,1244871,0.000179,0.010173
5088,13788,2020-08-27,ZTS,ZOETIS INC,-0.000939,474941,-0.000939,0.001848
5089,15720,2020-08-27,EIX,EDISON INTERNATIONAL,0.012918,378221,0.012918,0.001848
5090,57665,2020-08-27,NKE,NIKE INC,-0.006187,1244871,-0.006187,0.001848
5091,13788,2020-08-28,ZTS,ZOETIS INC,0.002443,474941,0.002443,0.006933
5092,15720,2020-08-28,EIX,EDISON INTERNATIONAL,0.008116,378221,0.008116,0.006933
5093,57665,2020-08-28,NKE,NIKE INC,0.015292,1244871,0.013082,0.006933
5094,13788,2020-08-31,ZTS,ZOETIS INC,0.000625,475145,0.000625,-0.002009
5095,15720,2020-08-31,EIX,EDISON INTERNATIONAL,0.005942,378221,0.005942,-0.002009
5096,57665,2020-08-31,NKE,NIKE INC,-0.003562,1244871,-0.003562,-0.002009
5097,13788,2020-09-01,ZTS,ZOETIS INC,0.01218,475145,0.01218,0.007952
5098,15720,2020-09-01,EIX,EDISON INTERNATIONAL,-0.012767,378221,-0.012767,0.007952
5099,57665,2020-09-01,NKE,NIKE INC,0.026365,1244871,0.026365,0.007952
5100,13788,2020-09-02,ZTS,ZOETIS INC,0.020241,475145,0.020241,0.015351
5101,15720,2020-09-02,EIX,EDISON INTERNATIONAL,0.014669,378221,0.014669,0.015351
5102,57665,2020-09-02,NKE,NIKE INC,0.017067,1244871,0.017067,0.015351
5103,13788,2020-09-03,ZTS,ZOETIS INC,-0.039497,475145,-0.039497,-0.034955
5104,15720,2020-09-03,EIX,EDISON INTERNATIONAL,0.007419,378221,0.007419,-0.034955
5105,57665,2020-09-03,NKE,NIKE INC,-0.033819,1244871,-0.033819,-0.034955
5106,13788,2020-09-04,ZTS,ZOETIS INC,-0.009824,475145,-0.009824,-0.008178
5107,15720,2020-09-04,EIX,EDISON INTERNATIONAL,-0.013218,378221,-0.013218,-0.008178
5108,57665,2020-09-04,NKE,NIKE INC,-0.003988,1244871,-0.003988,-0.008178
5109,13788,2020-09-08,ZTS,ZOETIS INC,-0.023722,475145,-0.023722,-0.027921
5110,15720,2020-09-08,EIX,EDISON INTERNATIONAL,-0.01703,378221,-0.01703,-0.027921
5111,57665,2020-09-08,NKE,NIKE INC,0.002847,1244871,0.002847,-0.027921
5112,13788,2020-09-09,ZTS,ZOETIS INC,0.035177,475145,0.035177,0.020237
5113,15720,2020-09-09,EIX,EDISON INTERNATIONAL,0.003309,378221,0.003309,0.020237
5114,57665,2020-09-09,NKE,NIKE INC,0.01934,1244871,0.01934,0.020237
5115,13788,2020-09-10,ZTS,ZOETIS INC,-0.005097,475145,-0.005097,-0.017577
5116,15720,2020-09-10,EIX,EDISON INTERNATIONAL,-0.020179,378221,-0.020179,-0.017577
5117,57665,2020-09-10,NKE,NIKE INC,-0.000957,1244871,-0.000957,-0.017577
5118,13788,2020-09-11,ZTS,ZOETIS INC,0.003099,475145,0.003099,0.000399
5119,15720,2020-09-11,EIX,EDISON INTERNATIONAL,0.002574,378221,0.002574,0.000399
5120,57665,2020-09-11,NKE,NIKE INC,0.027964,1244871,0.027964,0.000399
5121,13788,2020-09-14,ZTS,ZOETIS INC,0.014314,475145,0.014314,0.012983
5122,15720,2020-09-14,EIX,EDISON INTERNATIONAL,0.020146,378221,0.020146,0.012983
5123,57665,2020-09-14,NKE,NIKE INC,0.010847,1244871,0.010847,0.012983
5124,13788,2020-09-15,ZTS,ZOETIS INC,0.008828,475145,0.008828,0.005349
5125,15720,2020-09-15,EIX,EDISON INTERNATIONAL,-0.002711,378221,-0.002711,0.005349
5126,57665,2020-09-15,NKE,NIKE INC,-8.4e-05,1244871,-8.4e-05,0.005349
5127,13788,2020-09-16,ZTS,ZOETIS INC,-0.006347,475145,-0.006347,-0.004753
5128,15720,2020-09-16,EIX,EDISON INTERNATIONAL,0.019996,378221,0.019996,-0.004753
5129,57665,2020-09-16,NKE,NIKE INC,-0.005701,1244871,-0.005701,-0.004753
5130,13788,2020-09-17,ZTS,ZOETIS INC,-0.004837,475145,-0.004837,-0.008466
5131,15720,2020-09-17,EIX,EDISON INTERNATIONAL,0.001713,378221,0.001713,-0.008466
5132,57665,2020-09-17,NKE,NIKE INC,-0.018804,1244871,-0.018804,-0.008466
5133,13788,2020-09-18,ZTS,ZOETIS INC,0.002493,475145,0.002493,-0.01134
5134,15720,2020-09-18,EIX,EDISON INTERNATIONAL,-0.022991,378221,-0.022991,-0.01134
5135,57665,2020-09-18,NKE,NIKE INC,-0.01461,1244871,-0.01461,-0.01134
5136,13788,2020-09-21,ZTS,ZOETIS INC,0.000622,475145,0.000622,-0.011257
5137,15720,2020-09-21,EIX,EDISON INTERNATIONAL,-0.03345,378221,-0.03345,-0.011257
5138,57665,2020-09-21,NKE,NIKE INC,-0.011251,1244871,-0.011251,-0.011257
5139,13788,2020-09-22,ZTS,ZOETIS INC,0.003355,475145,0.003355,0.01082
5140,15720,2020-09-22,EIX,EDISON INTERNATIONAL,0.014487,378221,0.014487,0.01082
5141,57665,2020-09-22,NKE,NIKE INC,0.030872,1244871,0.030872,0.01082
5142,13788,2020-09-23,ZTS,ZOETIS INC,-0.013498,475145,-0.013498,-0.023827
5143,15720,2020-09-23,EIX,EDISON INTERNATIONAL,-0.022213,378221,-0.022213,-0.023827
5144,57665,2020-09-23,NKE,NIKE INC,0.087619,1244871,0.087619,-0.023827
5145,13788,2020-09-24,ZTS,ZOETIS INC,-0.008473,475145,-0.008473,0.003153
5146,15720,2020-09-24,EIX,EDISON INTERNATIONAL,0.031237,378221,0.031237,0.003153
5147,57665,2020-09-24,NKE,NIKE INC,-0.018567,1244871,-0.018567,0.003153
5148,13788,2020-09-25,ZTS,ZOETIS INC,0.018104,475145,0.018104,0.016035
5149,15720,2020-09-25,EIX,EDISON INTERNATIONAL,0.015932,378221,0.015932,0.016035
5150,57665,2020-09-25,NKE,NIKE INC,-0.004168,1244871,-0.004168,0.016035
5151,13788,2020-09-28,ZTS,ZOETIS INC,0.002984,475145,0.002984,0.016099
5152,15720,2020-09-28,EIX,EDISON INTERNATIONAL,0.004647,378221,0.004647,0.016099
5153,57665,2020-09-28,NKE,NIKE INC,0.000724,1244871,0.000724,0.016099
5154,13788,2020-09-29,ZTS,ZOETIS INC,0.007191,475145,0.007191,-0.004733
5155,15720,2020-09-29,EIX,EDISON INTERNATIONAL,-0.004481,378221,-0.016766,-0.004733
5156,57665,2020-09-29,NKE,NIKE INC,0.016329,1244871,0.016329,-0.004733
5157,13788,2020-09-30,ZTS,ZOETIS INC,0.017787,475145,0.017787,0.008263
5158,15720,2020-09-30,EIX,EDISON INTERNATIONAL,-0.003528,378221,-0.003528,0.008263
5159,57665,2020-09-30,NKE,NIKE INC,-0.006411,1244871,-0.006411,0.008263
5160,13788,2020-10-01,ZTS,ZOETIS INC,-0.008103,475145,-0.008103,0.005692
5161,15720,2020-10-01,EIX,EDISON INTERNATIONAL,-0.007868,378221,-0.007868,0.005692
5162,57665,2020-10-01,NKE,NIKE INC,0.008762,1244871,0.008762,0.005692
5163,13788,2020-10-02,ZTS,ZOETIS INC,-0.002926,475145,-0.002926,-0.00976
5164,15720,2020-10-02,EIX,EDISON INTERNATIONAL,0.021015,378221,0.021015,-0.00976
5165,57665,2020-10-02,NKE,NIKE INC,0.0,1244871,0.0,-0.00976
5166,13788,2020-10-05,ZTS,ZOETIS INC,-0.000611,475145,-0.000611,0.01806
5167,15720,2020-10-05,EIX,EDISON INTERNATIONAL,0.021553,378221,0.021553,0.01806
5168,57665,2020-10-05,NKE,NIKE INC,0.010028,1244871,0.010028,0.01806
5169,13788,2020-10-06,ZTS,ZOETIS INC,-0.011808,475145,-0.011808,-0.014074
5170,15720,2020-10-06,EIX,EDISON INTERNATIONAL,0.02376,378221,0.02376,-0.014074
5171,57665,2020-10-06,NKE,NIKE INC,-0.002033,1244871,-0.002033,-0.014074
5172,13788,2020-10-07,ZTS,ZOETIS INC,-0.009968,475145,-0.009968,0.017389
5173,15720,2020-10-07,EIX,EDISON INTERNATIONAL,0.020052,378221,0.020052,0.017389
5174,57665,2020-10-07,NKE,NIKE INC,0.01888,1244871,0.01888,0.017389
5175,13788,2020-10-08,ZTS,ZOETIS INC,0.020386,475145,0.020386,0.008262
5176,15720,2020-10-08,EIX,EDISON INTERNATIONAL,0.021114,378221,0.021114,0.008262
5177,57665,2020-10-08,NKE,NIKE INC,-0.002691,1244871,-0.002691,0.008262
5178,13788,2020-10-09,ZTS,ZOETIS INC,0.013851,475145,0.013851,0.008996
5179,15720,2020-10-09,EIX,EDISON INTERNATIONAL,-0.000178,378221,-0.000178,0.008996
5180,57665,2020-10-09,NKE,NIKE INC,0.009791,1244871,0.009791,0.008996
5181,13788,2020-10-12,ZTS,ZOETIS INC,0.01886,475145,0.01886,0.016701
5182,15720,2020-10-12,EIX,EDISON INTERNATIONAL,0.003209,378221,0.003209,0.016701
5183,57665,2020-10-12,NKE,NIKE INC,-0.011605,1244871,-0.011605,0.016701
5184,13788,2020-10-13,ZTS,ZOETIS INC,-0.019163,475145,-0.019163,-0.00613
5185,15720,2020-10-13,EIX,EDISON INTERNATIONAL,0.000178,378221,0.000178,-0.00613
5186,57665,2020-10-13,NKE,NIKE INC,-0.002008,1244871,-0.002008,-0.00613
5187,13788,2020-10-14,ZTS,ZOETIS INC,-0.010041,475145,-0.010041,-0.006746
5188,15720,2020-10-14,EIX,EDISON INTERNATIONAL,-0.000711,378221,-0.000711,-0.006746
5189,57665,2020-10-14,NKE,NIKE INC,-0.011919,1244871,-0.011919,-0.006746
5190,13788,2020-10-15,ZTS,ZOETIS INC,-0.004094,475145,-0.004094,-0.001529
5191,15720,2020-10-15,EIX,EDISON INTERNATIONAL,0.010135,378221,0.010135,-0.001529
5192,57665,2020-10-15,NKE,NIKE INC,0.010497,1244871,0.010497,-0.001529
5193,13788,2020-10-16,ZTS,ZOETIS INC,0.003436,475145,0.003436,-8.3e-05
5194,15720,2020-10-16,EIX,EDISON INTERNATIONAL,0.022883,378221,0.022883,-8.3e-05
5195,57665,2020-10-16,NKE,NIKE INC,-0.007752,1244871,-0.007752,-8.3e-05
5196,13788,2020-10-19,ZTS,ZOETIS INC,-0.021767,475145,-0.021767,-0.016384
5197,15720,2020-10-19,EIX,EDISON INTERNATIONAL,0.002581,378221,0.002581,-0.016384
5198,57665,2020-10-19,NKE,NIKE INC,-0.004453,1244871,-0.004453,-0.016384
5199,13788,2020-10-20,ZTS,ZOETIS INC,-0.000625,475145,-0.001875,0.004811
5200,15720,2020-10-20,EIX,EDISON INTERNATIONAL,0.025575,378221,0.025575,0.004811
5201,57665,2020-10-20,NKE,NIKE INC,0.008318,1244871,0.008318,0.004811
5202,13788,2020-10-21,ZTS,ZOETIS INC,0.009331,475145,0.009331,-0.002255
5203,15720,2020-10-21,EIX,EDISON INTERNATIONAL,-0.011715,378221,-0.011715,-0.002255
5204,57665,2020-10-21,NKE,NIKE INC,0.007316,1244871,0.007316,-0.002255
5205,13788,2020-10-22,ZTS,ZOETIS INC,0.007445,475145,0.007445,0.005249
5206,15720,2020-10-22,EIX,EDISON INTERNATIONAL,0.014225,378221,0.014225,0.005249
5207,57665,2020-10-22,NKE,NIKE INC,0.004559,1244871,0.004559,0.005249
5208,13788,2020-10-23,ZTS,ZOETIS INC,0.006836,475145,0.006836,0.003499
5209,15720,2020-10-23,EIX,EDISON INTERNATIONAL,0.010018,378221,0.010018,0.003499
5210,57665,2020-10-23,NKE,NIKE INC,-0.000231,1244871,-0.000231,0.003499
5211,13788,2020-10-26,ZTS,ZOETIS INC,-0.018411,475145,-0.018411,-0.018394
5212,15720,2020-10-26,EIX,EDISON INTERNATIONAL,-0.038023,378221,-0.038023,-0.018394
5213,57665,2020-10-26,NKE,NIKE INC,-0.012463,1244871,-0.012463,-0.018394
5214,13788,2020-10-27,ZTS,ZOETIS INC,0.0124,475145,0.0124,-0.002814
5215,15720,2020-10-27,EIX,EDISON INTERNATIONAL,-0.00653,378221,-0.00653,-0.002814
5216,57665,2020-10-27,NKE,NIKE INC,-0.00296,1244871,-0.00296,-0.002814
5217,13788,2020-10-28,ZTS,ZOETIS INC,-0.023266,475145,-0.023266,-0.035198
5218,15720,2020-10-28,EIX,EDISON INTERNATIONAL,-0.021623,378221,-0.021623,-0.035198
5219,57665,2020-10-28,NKE,NIKE INC,-0.046175,1244871,-0.046175,-0.035198
5220,13788,2020-10-29,ZTS,ZOETIS INC,0.015754,475145,0.015754,0.011972
5221,15720,2020-10-29,EIX,EDISON INTERNATIONAL,-0.008663,378221,-0.008663,0.011972
5222,57665,2020-10-29,NKE,NIKE INC,0.006389,1244871,0.006389,0.011972
5223,13788,2020-10-30,ZTS,ZOETIS INC,-0.016378,475145,-0.016378,-0.012228
5224,15720,2020-10-30,EIX,EDISON INTERNATIONAL,-0.000535,378514,-0.000535,-0.012228
